section	saleinit	datesold	title	cost	listpric	salepric
Internet	JMB	08/02/98	Internet Title  37	$20.97	$29.95	$29.95
Internet	BLT	08/28/98	Internet Title  38	$20.97	$29.95	$29.95
Internet	JMB	08/05/98	Internet Title  39	$17.47	$24.95	$24.95
Internet	MJM	08/06/98	Internet Title  40	$20.27	$28.95	$26.06
Internet	MJM	08/09/98	Internet Title  41	$27.97	$39.95	$39.95
Internet	MJM	08/09/98	Internet Title  42	$27.97	$39.95	$39.95
Internet	MJM	08/30/98	Internet Title  43	$20.27	$28.95	$28.95
Internet	BLT	08/19/98	Internet Title  44	$20.27	$28.95	$28.95
Internet	BLT	08/19/98	Internet Title  45	$16.07	$22.95	$22.95
Internet	MJM	08/21/98	Internet Title  46	$23.07	$32.95	$32.95
Internet	MJM	08/15/98	Internet Title  47	$20.97	$29.95	$29.95
Internet	BLT	08/04/98	Internet Title  48	$23.96	$29.95	$26.96
Internet	MJM	08/06/98	Internet Title  49	$25.17	$35.95	$35.95
Internet	BLT	08/13/98	Internet Title  50	$20.27	$28.95	$28.95
Internet	BLT	08/01/98	Internet Title  51	$27.97	$39.95	$31.96
Internet	JMB	08/05/98	Internet Title  52	$25.17	$35.95	$35.95
Internet	BLT	08/12/98	Internet Title  53	$20.97	$29.95	$29.95
Internet	MJM	08/21/98	Internet Title  54	$20.97	$29.95	$29.95
Internet	BLT	08/12/98	Internet Title  55	$16.07	$22.95	$22.95
Internet	MJM	08/18/98	Internet Title  56	$20.27	$28.95	$26.06
Internet	JMB	08/29/98	Internet Title  57	$20.27	$28.95	$28.95
Internet	BLT	08/01/98	Internet Title  58	$23.07	$32.95	$32.95
Internet	BLT	08/13/98	Internet Title  59	$23.07	$32.95	$32.95
Internet	MJM	08/21/98	Internet Title  60	$23.96	$29.95	$29.95
Internet	BLT	08/04/98	Internet Title  61	$17.47	$24.95	$24.95
Internet	MJM	08/06/98	Internet Title  62	$20.97	$29.95	$29.95
Internet	MJM	08/06/98	Internet Title  63	$23.07	$32.95	$32.95
Internet	BLT	08/04/98	Internet Title  64	$27.97	$39.95	$35.96
Internet	JMB	08/17/98	Internet Title  65	$23.07	$32.95	$32.95
Internet	MJM	08/06/98	Internet Title  66	$20.97	$29.95	$29.95
Internet	JMB	08/05/98	Internet Title  67	$23.07	$32.95	$32.95
Internet	MJM	08/30/98	Internet Title  68	$30.07	$42.95	$34.36
Internet	MJM	08/30/98	Internet Title  69	$23.07	$32.95	$32.95
Internet	BLT	08/16/98	Internet Title  70	$23.07	$32.95	$32.95
Internet	BLT	08/28/98	Internet Title  71	$20.97	$29.95	$29.95
Internet	MJM	08/06/98	Internet Title  72	$23.16	$28.95	$26.06
Internet	MJM	08/21/98	Internet Title  73	$17.47	$24.95	$24.95
Internet	MJM	08/30/98	Internet Title  74	$20.27	$28.95	$28.95
Internet	BLT	08/16/98	Internet Title  75	$17.47	$24.95	$24.95
Internet	JMB	08/05/98	Internet Title  76	$20.27	$28.95	$28.95
Internet	MJM	08/15/98	Internet Title  77	$20.97	$29.95	$29.95
Internet	BLT	08/01/98	Internet Title  78	$23.07	$32.95	$32.95
Internet	BLT	08/10/98	Internet Title  79	$20.97	$29.95	$29.95
Internet	BLT	08/01/98	Internet Title  80	$16.07	$22.95	$20.66
Internet	BLT	08/12/98	Internet Title  81	$16.07	$22.95	$22.95
Internet	MJM	08/15/98	Internet Title  82	$20.97	$29.95	$29.95
Internet	BLT	08/19/98	Internet Title  83	$20.97	$29.95	$29.95
Internet	BLT	08/13/98	Internet Title  84	$26.36	$32.95	$32.95
Internet	JMB	08/29/98	Internet Title  85	$17.47	$24.95	$19.96
Internet	JMB	08/05/98	Internet Title  86	$13.97	$19.95	$19.95
Internet	MJM	08/21/98	Internet Title  87	$20.27	$28.95	$28.95
Internet	MJM	08/09/98	Internet Title  88	$17.47	$24.95	$22.46
Internet	BLT	08/22/98	Internet Title  89	$23.07	$32.95	$32.95
Internet	MJM	08/30/98	Internet Title  90	$20.27	$28.95	$28.95
Internet	MJM	08/27/98	Internet Title  91	$20.97	$29.95	$29.95
Internet	JMB	08/17/98	Internet Title  92	$17.47	$24.95	$24.95
Internet	JMB	08/02/98	Internet Title  93	$20.97	$29.95	$29.95
Internet	MJM	08/18/98	Internet Title  94	$20.27	$28.95	$28.95
Internet	BLT	08/07/98	Internet Title  95	$20.97	$29.95	$29.95
Internet	BLT	08/16/98	Internet Title  96	$23.16	$28.95	$26.06
Internet	JMB	08/20/98	Internet Title  97	$20.27	$28.95	$28.95
Internet	MJM	08/03/98	Internet Title  98	$17.47	$24.95	$24.95
Internet	MJM	08/15/98	Internet Title  99	$25.17	$35.95	$35.95
Internet	BLT	08/16/98	Internet Title 100	$25.17	$35.95	$35.95
Internet	JMB	08/26/98	Internet Title 101	$20.27	$28.95	$28.95
Internet	BLT	08/31/98	Internet Title 102	$25.17	$35.95	$28.76
Internet	BLT	08/24/98	Internet Title 103	$23.07	$32.95	$32.95
Internet	BLT	08/01/98	Internet Title 104	$25.17	$35.95	$32.36
Internet	JMB	08/26/98	Internet Title 105	$20.27	$28.95	$28.95
Internet	JMB	08/29/98	Internet Title 106	$20.97	$29.95	$29.95
Internet	BLT	08/28/98	Internet Title 107	$20.97	$29.95	$29.95
Internet	MJM	08/03/98	Internet Title 108	$28.76	$35.95	$35.95
Internet	MJM	08/06/98	Internet Title 109	$17.47	$24.95	$24.95
Internet	BLT	08/10/98	Internet Title 110	$16.07	$22.95	$22.95
Internet	MJM	08/06/98	Internet Title 111	$16.07	$22.95	$22.95
Internet	JMB	08/08/98	Internet Title 112	$20.97	$29.95	$26.96
Internet	JMB	08/14/98	Internet Title 113	$20.97	$29.95	$29.95
Internet	JMB	08/29/98	Internet Title 114	$16.07	$22.95	$22.95
Internet	BLT	08/25/98	Internet Title 115	$20.27	$28.95	$28.95
Internet	BLT	08/13/98	Internet Title 116	$20.27	$28.95	$28.95
Internet	BLT	08/04/98	Internet Title 117	$23.07	$32.95	$32.95
Internet	MJM	08/21/98	Internet Title 118	$20.97	$29.95	$29.95
Internet	JMB	08/08/98	Internet Title 119	$27.97	$39.95	$31.96
Internet	BLT	08/31/98	Internet Title 120	$28.76	$35.95	$32.36
Internet	MJM	08/18/98	Internet Title 121	$20.97	$29.95	$29.95
Internet	BLT	08/04/98	Internet Title 122	$20.97	$29.95	$29.95
Internet	JMB	08/23/98	Internet Title 123	$23.07	$32.95	$32.95
Internet	BLT	08/31/98	Internet Title 124	$27.97	$39.95	$39.95
Internet	BLT	08/25/98	Internet Title 125	$16.07	$22.95	$22.95
Internet	MJM	08/03/98	Internet Title 126	$16.07	$22.95	$22.95
Internet	MJM	08/27/98	Internet Title 127	$16.07	$22.95	$22.95
Internet	MJM	08/15/98	Internet Title 128	$20.97	$29.95	$26.96
Internet	BLT	08/16/98	Internet Title 129	$23.07	$32.95	$32.95
Internet	BLT	08/25/98	Internet Title 130	$20.27	$28.95	$28.95
Internet	BLT	08/22/98	Internet Title 131	$16.07	$22.95	$22.95
Internet	JMB	08/08/98	Internet Title 132	$23.96	$29.95	$29.95
Internet	BLT	08/01/98	Internet Title 133	$20.97	$29.95	$29.95
Internet	JMB	08/17/98	Internet Title 134	$17.47	$24.95	$24.95
Internet	BLT	08/10/98	Internet Title 135	$17.47	$24.95	$24.95
Internet	BLT	08/10/98	Internet Title 136	$25.17	$35.95	$32.36
Internet	JMB	08/23/98	Internet Title 137	$25.17	$35.95	$35.95
Internet	BLT	08/28/98	Internet Title 138	$20.97	$29.95	$29.95
Internet	JMB	08/05/98	Internet Title 139	$20.97	$29.95	$29.95
Networks and Communication	MJM	08/21/98	Networks and Communication Title   1	$25.17	$35.95	$35.95
Networks and Communication	BLT	08/25/98	Networks and Communication Title   2	$13.97	$19.95	$19.95
Networks and Communication	MJM	08/21/98	Networks and Communication Title   3	$20.97	$29.95	$29.95
Networks and Communication	JMB	08/02/98	Networks and Communication Title   4	$13.97	$19.95	$19.95
Networks and Communication	BLT	08/28/98	Networks and Communication Title   5	$23.07	$32.95	$32.95
Networks and Communication	MJM	08/06/98	Networks and Communication Title   6	$25.17	$35.95	$35.95
Networks and Communication	MJM	08/03/98	Networks and Communication Title   7	$23.07	$32.95	$32.95
Networks and Communication	MJM	08/15/98	Networks and Communication Title   8	$20.27	$28.95	$26.06
Networks and Communication	MJM	08/27/98	Networks and Communication Title   9	$30.07	$42.95	$42.95
Networks and Communication	MJM	08/06/98	Networks and Communication Title  10	$20.97	$29.95	$29.95
Networks and Communication	JMB	08/08/98	Networks and Communication Title  11	$27.97	$39.95	$39.95
Networks and Communication	JMB	08/29/98	Networks and Communication Title  12	$26.36	$32.95	$32.95
Networks and Communication	BLT	08/04/98	Networks and Communication Title  13	$25.17	$35.95	$35.95
Networks and Communication	JMB	08/11/98	Networks and Communication Title  14	$20.97	$29.95	$29.95
Networks and Communication	BLT	08/01/98	Networks and Communication Title  15	$17.47	$24.95	$24.95
Networks and Communication	BLT	08/07/98	Networks and Communication Title  16	$23.07	$32.95	$29.66
Networks and Communication	MJM	08/30/98	Networks and Communication Title  17	$20.27	$28.95	$23.16
Networks and Communication	BLT	08/10/98	Networks and Communication Title  18	$17.47	$24.95	$24.95
Networks and Communication	JMB	08/20/98	Networks and Communication Title  19	$29.37	$41.95	$41.95
Networks and Communication	MJM	08/09/98	Networks and Communication Title  20	$23.07	$32.95	$32.95
Networks and Communication	JMB	08/05/98	Networks and Communication Title  21	$20.97	$29.95	$29.95
Networks and Communication	MJM	08/27/98	Networks and Communication Title  22	$25.17	$35.95	$35.95
Networks and Communication	BLT	08/04/98	Networks and Communication Title  23	$25.17	$35.95	$35.95
Networks and Communication	BLT	08/13/98	Networks and Communication Title  24	$28.76	$35.95	$32.36
Networks and Communication	MJM	08/15/98	Networks and Communication Title  25	$27.97	$39.95	$39.95
Networks and Communication	BLT	08/25/98	Networks and Communication Title  26	$23.07	$32.95	$32.95
Networks and Communication	BLT	08/31/98	Networks and Communication Title  27	$20.97	$29.95	$29.95
Networks and Communication	BLT	08/04/98	Networks and Communication Title  28	$23.07	$32.95	$32.95
Networks and Communication	BLT	08/24/98	Networks and Communication Title  29	$30.07	$42.95	$42.95
Networks and Communication	BLT	08/19/98	Networks and Communication Title  30	$16.07	$22.95	$22.95
Networks and Communication	BLT	08/04/98	Networks and Communication Title  31	$17.47	$24.95	$24.95
Networks and Communication	JMB	08/23/98	Networks and Communication Title  32	$20.27	$28.95	$26.06
Networks and Communication	JMB	08/29/98	Networks and Communication Title  33	$17.47	$24.95	$24.95
Networks and Communication	MJM	08/27/98	Networks and Communication Title  34	$23.07	$32.95	$26.36
Networks and Communication	JMB	08/17/98	Networks and Communication Title  35	$27.97	$39.95	$39.95
Networks and Communication	MJM	08/03/98	Networks and Communication Title  36	$26.36	$32.95	$32.95
Networks and Communication	MJM	08/06/98	Networks and Communication Title  37	$20.27	$28.95	$28.95
Networks and Communication	JMB	08/29/98	Networks and Communication Title  38	$16.07	$22.95	$22.95
Networks and Communication	JMB	08/29/98	Networks and Communication Title  39	$27.97	$39.95	$39.95
Networks and Communication	JMB	08/23/98	Networks and Communication Title  40	$27.97	$39.95	$35.96
Operating Systems	BLT	08/10/98	Operating Systems Title   1	$20.97	$29.95	$29.95
Operating Systems	MJM	08/06/98	Operating Systems Title   2	$23.07	$32.95	$32.95
Operating Systems	MJM	08/27/98	Operating Systems Title   3	$23.07	$32.95	$32.95
Operating Systems	JMB	08/05/98	Operating Systems Title   4	$20.97	$29.95	$29.95
Operating Systems	JMB	08/17/98	Operating Systems Title   5	$17.47	$24.95	$24.95
Operating Systems	MJM	08/27/98	Operating Systems Title   6	$16.07	$22.95	$22.95
Operating Systems	JMB	08/02/98	Operating Systems Title   7	$23.07	$32.95	$32.95
Operating Systems	BLT	08/13/98	Operating Systems Title   8	$13.97	$19.95	$17.96
Operating Systems	BLT	08/04/98	Operating Systems Title   9	$17.47	$24.95	$24.95
Operating Systems	BLT	08/19/98	Operating Systems Title  10	$20.27	$28.95	$28.95
Operating Systems	BLT	08/31/98	Operating Systems Title  11	$13.27	$18.95	$18.95
Operating Systems	JMB	08/05/98	Operating Systems Title  12	$31.96	$39.95	$39.95
Operating Systems	JMB	08/23/98	Operating Systems Title  13	$13.27	$18.95	$18.95
Operating Systems	MJM	08/06/98	Operating Systems Title  14	$20.27	$28.95	$28.95
Operating Systems	BLT	08/07/98	Operating Systems Title  15	$11.17	$15.95	$15.95
Operating Systems	MJM	08/18/98	Operating Systems Title  16	$30.07	$42.95	$38.66
Operating Systems	BLT	08/01/98	Operating Systems Title  17	$20.97	$29.95	$23.96
Operating Systems	BLT	08/04/98	Operating Systems Title  18	$16.07	$22.95	$22.95
Operating Systems	MJM	08/06/98	Operating Systems Title  19	$23.07	$32.95	$32.95
Operating Systems	JMB	08/20/98	Operating Systems Title  20	$23.07	$32.95	$32.95
Operating Systems	JMB	08/26/98	Operating Systems Title  21	$13.97	$19.95	$19.95
Operating Systems	MJM	08/21/98	Operating Systems Title  22	$20.97	$29.95	$29.95
Operating Systems	JMB	08/23/98	Operating Systems Title  23	$27.97	$39.95	$39.95
Operating Systems	BLT	08/10/98	Operating Systems Title  24	$23.16	$28.95	$26.06
Operating Systems	MJM	08/09/98	Operating Systems Title  25	$20.97	$29.95	$29.95
Operating Systems	JMB	08/08/98	Operating Systems Title  26	$25.17	$35.95	$35.95
Operating Systems	JMB	08/17/98	Operating Systems Title  27	$25.17	$35.95	$35.95
Operating Systems	MJM	08/06/98	Operating Systems Title  28	$20.97	$29.95	$29.95
Operating Systems	BLT	08/24/98	Operating Systems Title  29	$20.27	$28.95	$28.95
Operating Systems	BLT	08/16/98	Operating Systems Title  30	$23.07	$32.95	$32.95
Operating Systems	MJM	08/09/98	Operating Systems Title  31	$27.97	$39.95	$39.95
Operating Systems	BLT	08/19/98	Operating Systems Title  32	$25.17	$35.95	$32.36
Operating Systems	BLT	08/22/98	Operating Systems Title  33	$20.97	$29.95	$29.95
Operating Systems	BLT	08/24/98	Operating Systems Title  34	$20.97	$29.95	$23.96
Operating Systems	BLT	08/10/98	Operating Systems Title  35	$20.27	$28.95	$28.95
Operating Systems	BLT	08/24/98	Operating Systems Title  36	$23.16	$28.95	$28.95
Operating Systems	BLT	08/25/98	Operating Systems Title  37	$23.07	$32.95	$32.95
Operating Systems	BLT	08/12/98	Operating Systems Title  38	$30.07	$42.95	$42.95
Operating Systems	JMB	08/17/98	Operating Systems Title  39	$20.97	$29.95	$29.95
Operating Systems	JMB	08/26/98	Operating Systems Title  40	$23.07	$32.95	$29.66
Operating Systems	JMB	08/11/98	Operating Systems Title  41	$20.97	$29.95	$29.95
Operating Systems	JMB	08/23/98	Operating Systems Title  42	$27.97	$39.95	$39.95
Operating Systems	JMB	08/20/98	Operating Systems Title  43	$23.07	$32.95	$32.95
Operating Systems	BLT	08/19/98	Operating Systems Title  44	$20.27	$28.95	$28.95
Operating Systems	BLT	08/25/98	Operating Systems Title  45	$25.17	$35.95	$35.95
Operating Systems	JMB	08/23/98	Operating Systems Title  46	$16.07	$22.95	$22.95
Operating Systems	JMB	08/11/98	Operating Systems Title  47	$20.97	$29.95	$29.95
Operating Systems	BLT	08/01/98	Operating Systems Title  48	$26.36	$32.95	$29.66
Operating Systems	JMB	08/02/98	Operating Systems Title  49	$20.97	$29.95	$29.95
Operating Systems	MJM	08/21/98	Operating Systems Title  50	$16.07	$22.95	$22.95
Operating Systems	BLT	08/12/98	Operating Systems Title  51	$29.37	$41.95	$33.56
Operating Systems	BLT	08/28/98	Operating Systems Title  52	$25.17	$35.95	$35.95
Operating Systems	MJM	08/21/98	Operating Systems Title  53	$13.27	$18.95	$18.95
Operating Systems	BLT	08/22/98	Operating Systems Title  54	$16.07	$22.95	$22.95
Operating Systems	BLT	08/13/98	Operating Systems Title  55	$23.07	$32.95	$32.95
Operating Systems	BLT	08/25/98	Operating Systems Title  56	$17.47	$24.95	$22.46
Operating Systems	BLT	08/12/98	Operating Systems Title  57	$23.07	$32.95	$32.95
Operating Systems	MJM	08/09/98	Operating Systems Title  58	$20.27	$28.95	$28.95
Operating Systems	JMB	08/08/98	Operating Systems Title  59	$20.97	$29.95	$29.95
Operating Systems	BLT	08/07/98	Operating Systems Title  60	$15.96	$19.95	$19.95
Operating Systems	MJM	08/15/98	Operating Systems Title  61	$27.97	$39.95	$39.95
Operating Systems	JMB	08/29/98	Operating Systems Title  62	$20.27	$28.95	$28.95
Operating Systems	BLT	08/25/98	Operating Systems Title  63	$25.17	$35.95	$35.95
Operating Systems	JMB	08/11/98	Operating Systems Title  64	$13.27	$18.95	$17.06
Operating Systems	BLT	08/22/98	Operating Systems Title  65	$13.97	$19.95	$19.95
Operating Systems	JMB	08/23/98	Operating Systems Title  66	$23.07	$32.95	$32.95
Operating Systems	BLT	08/31/98	Operating Systems Title  67	$20.97	$29.95	$29.95
Operating Systems	BLT	08/25/98	Operating Systems Title  68	$20.27	$28.95	$23.16
Operating Systems	JMB	08/20/98	Operating Systems Title  69	$25.17	$35.95	$35.95
Operating Systems	JMB	08/05/98	Operating Systems Title  70	$20.27	$28.95	$28.95
Operating Systems	MJM	08/21/98	Operating Systems Title  71	$23.07	$32.95	$32.95
Operating Systems	MJM	08/30/98	Operating Systems Title  72	$23.96	$29.95	$26.96
Operating Systems	BLT	08/16/98	Operating Systems Title  73	$27.97	$39.95	$39.95
Operating Systems	BLT	08/04/98	Operating Systems Title  74	$27.97	$39.95	$39.95
Operating Systems	JMB	08/05/98	Operating Systems Title  75	$16.07	$22.95	$22.95
Operating Systems	MJM	08/18/98	Operating Systems Title  76	$27.97	$39.95	$39.95
Operating Systems	JMB	08/08/98	Operating Systems Title  77	$29.37	$41.95	$41.95
Operating Systems	MJM	08/30/98	Operating Systems Title  78	$20.27	$28.95	$28.95
Operating Systems	BLT	08/19/98	Operating Systems Title  79	$25.17	$35.95	$35.95
Operating Systems	BLT	08/22/98	Operating Systems Title  80	$13.97	$19.95	$17.96
Operating Systems	JMB	08/23/98	Operating Systems Title  81	$20.97	$29.95	$29.95
Operating Systems	JMB	08/26/98	Operating Systems Title  82	$16.07	$22.95	$22.95
Operating Systems	BLT	08/22/98	Operating Systems Title  83	$16.07	$22.95	$22.95
Operating Systems	BLT	08/19/98	Operating Systems Title  84	$19.96	$24.95	$24.95
Operating Systems	BLT	08/13/98	Operating Systems Title  85	$16.07	$22.95	$18.36
Operating Systems	BLT	08/04/98	Operating Systems Title  86	$20.97	$29.95	$29.95
Operating Systems	BLT	08/28/98	Operating Systems Title  87	$20.97	$29.95	$29.95
Operating Systems	BLT	08/01/98	Operating Systems Title  88	$20.27	$28.95	$26.06
Operating Systems	BLT	08/28/98	Operating Systems Title  89	$20.27	$28.95	$28.95
Operating Systems	BLT	08/07/98	Operating Systems Title  90	$27.97	$39.95	$39.95
Operating Systems	BLT	08/07/98	Operating Systems Title  91	$20.97	$29.95	$29.95
Operating Systems	JMB	08/29/98	Operating Systems Title  92	$23.07	$32.95	$32.95
Operating Systems	MJM	08/18/98	Operating Systems Title  93	$20.97	$29.95	$29.95
Operating Systems	MJM	08/09/98	Operating Systems Title  94	$17.47	$24.95	$24.95
Operating Systems	BLT	08/12/98	Operating Systems Title  95	$23.07	$32.95	$32.95
Operating Systems	JMB	08/02/98	Operating Systems Title  96	$23.96	$29.95	$26.96
Operating Systems	BLT	08/19/98	Operating Systems Title  97	$27.97	$39.95	$39.95
Operating Systems	MJM	08/03/98	Operating Systems Title  98	$20.97	$29.95	$29.95
Operating Systems	BLT	08/04/98	Operating Systems Title  99	$20.27	$28.95	$28.95
Operating Systems	JMB	08/20/98	Operating Systems Title 100	$17.47	$24.95	$24.95
Operating Systems	JMB	08/29/98	Operating Systems Title 101	$25.17	$35.95	$35.95
Operating Systems	BLT	08/19/98	Operating Systems Title 102	$17.47	$24.95	$19.96
Operating Systems	MJM	08/21/98	Operating Systems Title 103	$20.97	$29.95	$29.95
Operating Systems	BLT	08/28/98	Operating Systems Title 104	$23.07	$32.95	$29.66
Operating Systems	MJM	08/30/98	Operating Systems Title 105	$16.07	$22.95	$22.95
Operating Systems	JMB	08/11/98	Operating Systems Title 106	$25.17	$35.95	$35.95
Operating Systems	JMB	08/08/98	Operating Systems Title 107	$23.07	$32.95	$32.95
Operating Systems	JMB	08/26/98	Operating Systems Title 108	$28.76	$35.95	$35.95
Operating Systems	MJM	08/09/98	Operating Systems Title 109	$20.97	$29.95	$29.95
